CCAA;CIUDAD;Num_Documentos;Fecha_Inicio;Ultima_Actualizacion;Licencia;Compartir?;Transformar?;Uso con fin comercial?;Gratis?;FORMATO MÁQUINA;FORMATO MAPA;SIN FORMATO;ACTUALIZADO;CATEGORIA;DATASET;% Categoria en Catalogo;Creado;Frecuencia;NOTA PORTAL
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials dirigits a majors;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials destinats a jóvens;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a famílies, menor i adopcions;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a minories ètniques;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb malaltia mental;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb discapacitat sensorial;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb discapacitat intel·lectual;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb discapacitat física;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb discapacitat;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones dependents;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials en cooperació internacional;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Recursos socials per a persones amb trastorns addictius;22,03%;21/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;SOCIEDAD Y BIENESTAR;Àmbit territorial dels Servicis Socials;22,03%;20/11/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;0;0;12/05/2015;SOCIEDAD Y BIENESTAR;Datos básicos de los equipamientos municipales.;22,03%;14/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;0;0;25/05/2015;SOCIEDAD Y BIENESTAR;Taula relació descripció dels codis de la capa equipaments municipals;22,03%;14/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;15/09/2017;TURISMO;Carril Bici;8,47%;28/10/2014;3 Mes;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;01/03/2017;TURISMO;Falles Monuments fallers;8,47%;27/10/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;01/03/2017;TURISMO;Barraques de Falles;8,47%;27/10/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;01/03/2017;TURISMO;Talls trànsit falles;8,47%;27/10/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Punts Wifi;8,47%;28/10/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Llavapeus de les platges;8,47%;14/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Passarel·les de les platges;8,47%;14/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Fonts d’aigua pública;8,47%;14/11/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Estacions de Valenbisi;8,47%;28/10/2014;Real;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;TURISMO;Monuments-turistics;8,47%;27/10/2014;1 Año;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;16/01/2017;COMERCIO;Quioscos de premsa;2,54%;27/10/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;COMERCIO;Kioscos de l'ONCE;2,54%;28/10/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;COMERCIO;Quioscos de flors;2,54%;27/10/2014;1 Semana;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;0;0;1;09/06/2015;CIENCIA Y TECNOLOGIA;Catàleg de Dades Obertes;0,84%;10/11/2014;Diario;8,08
Comunidad Valenciana;Valencia;118;22/10/2014;20/03/2018;Creative Commons;true;true;true;true;1;1;0;25/05/2015;VIVIENDA;Vivendes de Protecció Pública (VPP);0,84%;28/10/2014;Diario;8,08
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Estado de los puntos críticos en limpieza de la ciudad de Barcelona;3,02%;24/10/2017;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Cobertura vegetal de la ciudad de Barcelona, a partir del índice NVDI, visto ...;3,02%;10/03/2017;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Número de animales de compañía censados en Barcelona;3,02%;14/11/2016;2 Año;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Huertos urbanos de la ciudad de Barcelona;3,02%;29/06/2016;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Contenedores de reciclaje de pilas en la ciudad de Barcelona;3,02%;22/02/2016;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Contenedores de reciclaje de aceites en la ciudad de Barcelona;3,02%;22/02/2016;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Número de entradas y salidas de animales en el CAACB;3,02%;20/11/2015;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Duchas públicas de la ciudad de Barcelona;3,02%;22/09/2015;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Lavabos públicos de la ciudad de Barcelona;3,02%;03/09/2015;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Árboles de interés local de la ciudad de Barcelona;3,02%;18/02/2015;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;MEDIO AMBIENTE;Arbolado viario de la ciudad de Barcelona;3,02%;09/12/2014;1 Semana;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Predicción meteorológica de Barcelonès;3,02%;25/03/2013;Real;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Listado de equipamientos de animales i de plantas de la ciudad de Barcelona;3,02%;25/03/2013;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;MEDIO AMBIENTE;Listado de equipamientos de medio ambiente y servicios relacionados de la ciu...;3,02%;25/03/2013;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Información de los colores de los aparcamientos en superfície de la ciudad de...;12,74%;07/02/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Información de los horarios de los aparcamientos en superfície de la ciudad d...;12,74%;07/02/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Información de los tramos del aparcamiento en superficie en la ciudad de Barc...;12,74%;07/02/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Información de las tarifas del aparcamiento en superficie en la ciudad de Bar...;12,74%;07/02/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de publicaciones en el Repositorio Abierto de Conocimiento del Ayunt...;12,74%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de revistas en el Repositorio Abierto de Conocimiento del Ayuntamien...;12,74%;25/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de reglamentos en el Repositorio Abierto de Conocimiento del Ayuntam...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de planes especiales en el Repositorio Abierto de Conocimiento del A...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de fotografías de edificios en el Repositorio Abierto de Conocimient...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de dictámenes en el Repositorio Abierto de Conocimiento del Ayuntami...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de directrices en el Repositorio Abierto de Conocimiento del Ayuntam...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de fotografias de elementos urbanos en el Repositorio Abierto de Con...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de dosieres y notas de prensa en el Repositorio Abierto de Conocimie...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de encuestas en el Repositorio Abierto de Conocimiento del Ayuntamie...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de estatutos en el Repositorio Abierto de Conocimiento del Ayuntamie...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de bases para el uso del espacio público y de los bienes municipales...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de bases de ayudas y subvenciones en el Repositorio Abierto de Conoc...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de ordenanzas fiscales y precios públicos en el Repositorio Abierto ...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de medidas de gobierno en el Repositorio Abierto de Conocimiento del...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de cartas de servicio y política de calidad en el Repositorio Abiert...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de memorias en en el Repositorio Abierto de Conocimiento del Ayuntam...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de decretos de Alcaldia en el Repositorio Abierto de Conocimiento de...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;URBANISMO;Catálogo de laudes en el Repositorio Abierto de Conocimiento del Ayuntamiento...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;0;1;01/01/2018;URBANISMO;Catálogo de documentos técnicos en el Repositorio Abierto de Conocimiento de…;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo del Repositorio Abierto de Conocimiento del Ayuntamiento de Barcelon...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de fotografías de Barcelona en general en el Repositorio Abierto de ...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de fotografias de planes y proyectos urbanísticos en el Repositorio ...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de circulares en el Repositorio Abierto de Conocimiento del Ayuntami...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de cuentas en el Repositorio Abierto de Conocimiento del Ayuntamient...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de presupuestos en el Repositorio Abierto de Conocimiento del Ayunta...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de fotografías de arte público de Barcelona en el Repositorio Abiert...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;1;0;0;01/01/2018;URBANISMO;Catálogo de protocolos en BCNROC en el Repositorio Abierto de Conocimiento de...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de ordenanzas municipales en el Repositorio Abierto de Conocimiento ...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de bases de premios en el Repositorio Abierto de Conocimiento del Ay...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de planes estratégicos en el Repositorio Abierto de Conocimiento del...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de informes y estudios diversos en el Repositorio Abierto de Conocim...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de los informes presentados a los órganos de gobierno en el Reposito…;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de instrucciones en el Repositorio Abierto de Conocimiento del Ayunt...;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Catálogo de fotografías de cementirios de Barcelona en el Repositorio Abierto…;12,74%;23/01/2018;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Estado de los puntos críticos en limpieza de la ciudad de Barcelona;12,74%;24/10/2017;1 Mes;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa del plano de la Ciudad de Barcelona en formato Web Map Tile Service (WMTS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de orografía y relieve de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de los ámbitos urbanísticos de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de direcciones postales de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa base guía de la ciudad de Barcelona en formato Web Map Tile Service (WMTS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de energía y telecomunicaciones de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de corte de hojas UTM de la ciudad de Barcelona - Histórico 1984-2015 en...;12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de usos del suelo de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de obras hidrográficas de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa urbanístico de la ciudad de Barcelona en formato Web Map Tile Service (W...;12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de transportes y servicios relacionados de la ciudad de Barcelona (geose...;12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa acústico de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa topográfico de la ciudad de Barcelona - Histórico (1984-2015) en escala ...;12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa base topográfico de la ciudad de Barcelona en formato Web Map Tile Servi...;12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de planeamiento urbanístico de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de la red topográfica municipal de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de servicios públicos de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
Cataluña;Barcelona;463;23/02/2017;20/03/2018;Creative Commons;true;true;true;true;0;1;0;01/01/2018;URBANISMO;Mapa de construcciones - poblamiento de la ciudad de Barcelona (geoservicio WMS);12,74%;23/06/2016;;7,04
